Out1,Out2
0.356460539,-0.131036125
0.068972399,0.25100961
0.068972399,0.25100961
0.068972399,0.25100961
0.068972399,0.25100961
0.164801779,0.25100961
0.164801779,0.123661032
0.164801779,0.123661032
0.164801779,0.123661032
0.164801779,0.123661032
0.260631159,-0.003687546
0.260631159,-0.131036125
0.260631159,-0.131036125
0.260631159,-0.003687546
0.260631159,-0.003687546
0.260631159,0.123661032
0.260631159,0.123661032
0.260631159,0.123661032
0.260631159,0.25100961
0.260631159,0.25100961
0.164801779,0.505706766
0.068972399,0.633055344
0.164801779,0.633055344
0.260631159,0.505706766
0.356460539,0.378358188
0.45228992,0.25100961
0.45228992,0.25100961
0.5481193,0.123661032
0.64394868,-0.003687546
0.73977806,-0.131036125
0.73977806,-0.131036125
0.64394868,-0.258384703
0.64394868,-0.258384703
0.64394868,-0.258384703
0.64394868,-0.258384703
2.08138938,-1.531870485
3.32717132,-2.55065911
3.03968318,-2.168613376
2.65636566,-1.913916219
2.36887752,-1.531870485
1.60224248,-0.767779016
0.93143682,-0.131036125
0.93143682,-0.131036125
0.93143682,-0.003687546
0.83560744,-0.003687546
0.83560744,0.123661032
0.83560744,0.123661032
0.83560744,0.25100961
0.83560744,0.25100961
0.73977806,0.378358188
0.64394868,0.505706766
0.5481193,0.505706766
0.45228992,0.633055344
0.45228992,0.633055344
0.356460539,0.760403923
0.356460539,0.760403923
0.260631159,0.760403923
0.260631159,0.887752501
0.260631159,0.887752501
0.164801779,1.015101079
0.260631159,0.887752501
0.260631159,0.760403923
0.260631159,0.760403923
0.260631159,0.760403923
0.260631159,0.760403923
0.260631159,0.633055344
0.260631159,0.633055344
0.356460539,0.633055344
0.356460539,0.633055344
0.356460539,0.505706766
0.356460539,0.505706766
0.356460539,0.505706766
0.356460539,0.505706766
0.356460539,0.505706766
0.356460539,0.505706766
0.356460539,0.378358188
0.356460539,0.378358188
0.45228992,0.378358188
0.45228992,0.378358188
0.45228992,0.378358188
0.260631159,0.760403923
0.068972399,1.142449657
0.068972399,1.142449657
0.068972399,1.015101079
0.068972399,1.015101079
0.068972399,1.015101079
0.068972399,1.015101079
0.068972399,1.015101079
0.068972399,1.015101079
0.068972399,1.015101079
0.356460539,0.505706766
0.64394868,0.123661032
0.5481193,0.25100961
0.45228992,0.378358188
0.356460539,0.505706766
0.260631159,0.760403923
0.164801779,0.887752501
0.068972399,1.015101079
-0.026856981,1.142449657
-0.122686361,1.269798235
-0.026856981,1.269798235
0.164801779,1.015101079
0.164801779,0.760403923
0.164801779,0.505706766
0.164801779,0.123661032
0.164801779,-0.131036125
0.260631159,-0.385733281
0.260631159,-0.640430437
0.260631159,-1.022476172
0.260631159,-0.640430437
-0.026856981,0.378358188
-0.314345121,1.142449657
-0.506003881,1.397146814
0.356460539,0.25100961
0.93143682,-0.640430437
0.164801779,0.123661032
-0.410174501,1.015101079
-0.601833261,1.397146814
-0.506003881,1.397146814
0.93143682,-0.385733281
2.08138938,-1.913916219
1.12309558,-0.895127594
0.45228992,0.760403923
0.73977806,1.779192548
1.12309558,2.033889705
1.41058372,0.378358188
1.98556,-0.640430437
1.5064131,-0.131036125
0.64394868,0.505706766
0.64394868,1.142449657
0.64394868,0.887752501
1.88973062,-1.022476172
2.65636566,-2.041264798
1.41058372,-0.895127594
0.64394868,-0.003687546
0.73977806,-0.131036125
0.83560744,-0.131036125
0.83560744,-0.131036125
0.93143682,-0.258384703
1.0272662,-0.258384703
1.0272662,-0.258384703
1.12309558,-0.385733281
1.21892496,-0.385733281
1.12309558,-0.513081859
1.12309558,-0.640430437
1.0272662,-0.513081859
1.0272662,-0.513081859
1.0272662,-0.385733281
0.93143682,-0.385733281
0.93143682,-0.258384703
0.83560744,-0.258384703
0.83560744,-0.131036125
0.83560744,-0.003687546
0.73977806,-0.003687546
0.73977806,-0.003687546
0.73977806,0.123661032
0.64394868,0.25100961
0.5481193,0.378358188
0.5481193,0.505706766
0.45228992,0.633055344
0.45228992,0.760403923
0.356460539,0.760403923
0.356460539,0.887752501
1.0272662,0.123661032
1.5064131,-0.640430437
1.0272662,-0.258384703
0.356460539,0.633055344
0.164801779,0.760403923
1.0272662,-0.385733281
1.21892496,-0.767779016
0.73977806,-0.258384703
0.164801779,0.378358188
-0.026856981,1.142449657
0.068972399,1.65184397
0.068972399,1.397146814
0.164801779,1.269798235
0.260631159,1.015101079
0.260631159,0.760403923
0.93143682,-0.131036125
1.12309558,-0.385733281
0.356460539,0.505706766
-0.410174501,1.779192548
-0.697662641,2.288586861
0.64394868,0.633055344
1.60224248,-0.767779016
1.5064131,-0.640430437
1.5064131,-0.640430437
1.41058372,-0.513081859
1.31475434,-0.385733281
1.21892496,-0.258384703
1.12309558,-0.258384703
1.0272662,-0.131036125
0.93143682,-0.003687546
1.12309558,-0.258384703
1.31475434,-0.385733281
1.12309558,-0.258384703
1.0272662,-0.131036125
0.93143682,-0.003687546
0.83560744,0.123661032
0.64394868,0.25100961
0.5481193,0.25100961
0.45228992,0.378358188
0.260631159,0.505706766
0.260631159,0.760403923
0.260631159,0.760403923
0.356460539,0.760403923
0.356460539,0.760403923
0.356460539,0.760403923
0.45228992,0.760403923
0.45228992,0.760403923
0.45228992,0.760403923
0.45228992,0.633055344
0.5481193,0.633055344
0.5481193,0.633055344
0.5481193,0.633055344
0.5481193,0.633055344
0.5481193,0.633055344
0.5481193,0.505706766
0.5481193,0.505706766
0.64394868,0.505706766
0.64394868,0.378358188
0.64394868,0.378358188
0.64394868,0.378358188
0.5481193,0.505706766
0.45228992,0.505706766
0.5481193,0.505706766
0.5481193,0.378358188
0.5481193,0.25100961
0.64394868,0.25100961
0.64394868,0.123661032
0.73977806,-0.003687546
0.73977806,-0.003687546
0.83560744,-0.131036125
0.83560744,-0.131036125
0.83560744,-0.131036125
0.93143682,-0.258384703
1.0272662,-0.513081859
1.12309558,-0.640430437
1.21892496,-0.767779016
1.31475434,-1.022476172
1.31475434,-1.14982475
1.41058372,-1.277173328
1.88973062,-1.531870485
2.17721876,-1.022476172
1.98556,-0.640430437
1.88973062,-0.640430437
1.79390124,-0.640430437
1.69807186,-0.640430437
1.5064131,-0.640430437
1.41058372,-0.640430437
1.31475434,-0.640430437
1.12309558,-0.640430437
1.31475434,-0.640430437
1.31475434,-0.258384703
0.93143682,0.123661032
0.64394868,0.25100961
0.356460539,0.378358188
-0.026856981,0.505706766
-0.122686361,0.633055344
-0.122686361,0.760403923
-0.122686361,0.887752501
-0.122686361,1.015101079
-0.122686361,1.142449657
-0.122686361,1.397146814
-0.122686361,1.524495392
-0.122686361,1.397146814
-0.122686361,1.269798235
-0.218515741,1.269798235
-0.314345121,1.142449657
-0.122686361,1.015101079
-0.026856981,0.887752501
0.164801779,0.887752501
0.260631159,0.760403923
0.356460539,0.633055344
0.5481193,0.633055344
0.64394868,0.633055344
0.83560744,0.633055344
0.73977806,0.633055344
0.73977806,0.633055344
0.73977806,0.633055344
0.73977806,0.633055344
0.73977806,0.633055344
0.83560744,0.633055344
0.83560744,0.505706766
0.83560744,0.505706766
0.93143682,0.633055344
0.93143682,0.633055344
0.93143682,0.760403923
0.83560744,0.887752501
0.73977806,1.015101079
0.64394868,1.015101079
0.5481193,1.142449657
0.45228992,1.269798235
0.356460539,1.397146814
0.260631159,1.524495392
0.164801779,1.524495392
0.068972399,1.524495392
0.164801779,1.524495392
0.356460539,1.524495392
0.356460539,1.397146814
0.260631159,1.397146814
0.260631159,1.397146814
0.260631159,1.397146814
0.164801779,1.269798235
0.164801779,1.142449657
0.164801779,0.887752501
0.068972399,0.633055344
0.068972399,0.505706766
0.164801779,0.25100961
0.260631159,0.123661032
0.356460539,-0.131036125
0.45228992,-0.385733281
0.5481193,-0.513081859
0.64394868,-0.640430437
0.73977806,-0.640430437
0.93143682,-0.640430437
1.0272662,-0.640430437
1.0272662,-0.767779016
1.12309558,-0.767779016
1.21892496,-0.895127594
1.31475434,-0.895127594
1.41058372,-0.895127594
1.5064131,-1.022476172
1.60224248,-1.022476172
1.69807186,-0.767779016
1.79390124,-0.513081859
1.88973062,-0.258384703
1.88973062,-0.003687546
1.5064131,0.25100961
1.0272662,0.505706766
0.5481193,0.760403923
0.260631159,1.142449657
0.164801779,1.397146814
0.164801779,1.397146814
0.164801779,1.269798235
0.068972399,1.269798235
0.068972399,1.269798235
0.068972399,1.142449657
-0.026856981,1.142449657
-0.026856981,1.142449657
0.068972399,1.015101079
0.164801779,1.142449657
0.164801779,1.142449657
0.164801779,1.142449657
0.164801779,1.015101079
0.164801779,0.887752501
0.164801779,0.887752501
0.164801779,0.760403923
0.164801779,0.633055344
0.164801779,0.505706766
0.260631159,0.505706766
0.45228992,0.378358188
0.5481193,0.378358188
0.5481193,0.25100961
0.64394868,-0.003687546
0.73977806,-0.131036125
0.83560744,-0.385733281
0.93143682,-0.513081859
1.0272662,-0.640430437
1.12309558,-0.895127594
1.41058372,-1.277173328
1.12309558,-0.895127594
0.164801779,0.378358188
-0.122686361,0.887752501
-0.026856981,0.505706766
0.164801779,-0.258384703
0.356460539,-0.640430437
0.45228992,-0.131036125
0.64394868,0.760403923
0.83560744,0.760403923
0.93143682,-0.258384703
1.12309558,-0.640430437
0.64394868,-0.003687546
-0.122686361,0.505706766
-0.218515741,1.142449657
0.260631159,0.633055344
1.12309558,-1.022476172
1.60224248,-1.14982475
0.64394868,-0.258384703
0.068972399,0.760403923
0.260631159,0.760403923
0.5481193,-0.131036125
1.21892496,-1.277173328
1.41058372,-1.531870485
0.5481193,-0.513081859
-0.026856981,0.378358188
-0.218515741,0.887752501
0.73977806,-0.385733281
1.5064131,-1.404521907
0.93143682,-0.767779016
0.260631159,0.123661032
0.068972399,0.633055344
0.260631159,0.505706766
0.45228992,0.378358188
0.5481193,0.378358188
0.73977806,0.25100961
0.93143682,0.123661032
1.12309558,0.123661032
1.41058372,-0.003687546
1.21892496,-0.131036125
0.45228992,0.25100961
0.260631159,0.505706766
0.356460539,0.378358188
0.356460539,0.25100961
0.45228992,0.25100961
0.45228992,0.123661032
0.5481193,-0.003687546
0.5481193,-0.003687546
0.64394868,-0.131036125
0.64394868,-0.258384703
0.45228992,-0.003687546
0.260631159,0.378358188
0.164801779,0.505706766
0.068972399,0.505706766
0.068972399,0.633055344
-0.026856981,0.760403923
-0.122686361,0.887752501
-0.122686361,1.015101079
-0.218515741,1.142449657
-0.314345121,1.269798235
-0.122686361,1.015101079
0.164801779,0.760403923
0.068972399,0.887752501
0.068972399,1.015101079
-0.026856981,1.015101079
-0.026856981,1.142449657
-0.026856981,1.269798235
-0.122686361,1.397146814
-0.122686361,1.397146814
-0.218515741,1.524495392
-0.122686361,1.269798235
-0.122686361,1.015101079
-0.218515741,0.887752501
-0.314345121,0.760403923
-0.410174501,0.633055344
-0.410174501,0.505706766
-0.506003881,-0.258384703
-0.601833261,-0.385733281
-0.697662641,0.505706766
-0.793492021,1.524495392
-0.218515741,1.779192548
0.356460539,1.65184397
0.260631159,1.524495392
0.260631159,1.269798235
0.260631159,1.142449657
0.260631159,1.015101079
0.260631159,0.760403923
0.260631159,0.633055344
0.260631159,0.505706766
0.164801779,0.25100961
0.164801779,-0.003687546
0.164801779,-0.003687546
0.356460539,-0.131036125
0.5481193,-0.258384703
0.83560744,-0.258384703
1.0272662,-0.385733281
1.21892496,-0.513081859
1.41058372,-0.513081859
1.5064131,-0.640430437
1.41058372,-0.513081859
1.31475434,-0.513081859
1.21892496,-0.513081859
1.12309558,-0.513081859
1.0272662,-0.513081859
0.93143682,-0.513081859
0.83560744,-0.513081859
0.73977806,-0.385733281
0.93143682,-0.385733281
1.0272662,-0.385733281
0.73977806,-0.385733281
0.45228992,-0.258384703
0.164801779,-0.258384703
-0.122686361,-0.131036125
-0.314345121,-0.131036125
-0.314345121,-0.003687546
-0.314345121,-0.003687546
-0.314345121,-0.003687546
-0.314345121,0.123661032
-0.314345121,0.123661032
-0.314345121,0.25100961
-0.218515741,0.378358188
-0.218515741,0.378358188
-0.218515741,0.25100961
-0.218515741,0.25100961
-0.122686361,0.25100961
-0.026856981,0.123661032
0.068972399,0.123661032
0.164801779,0.123661032
0.260631159,-0.003687546
0.260631159,-0.131036125
0.356460539,-0.258384703
0.45228992,-0.513081859
0.73977806,-0.640430437
0.93143682,-0.767779016
1.0272662,-0.895127594
1.12309558,-1.022476172
1.12309558,-1.277173328
1.21892496,-1.404521907
1.31475434,-1.531870485
1.41058372,-1.531870485
1.5064131,-1.404521907
1.60224248,-1.277173328
1.69807186,-1.14982475
1.5064131,-1.022476172
1.0272662,-0.895127594
0.45228992,-0.640430437
0.260631159,-0.513081859
0.356460539,-0.385733281
0.356460539,-0.258384703
0.45228992,-0.258384703
0.5481193,-0.258384703
0.5481193,-0.131036125
0.64394868,-0.131036125
0.73977806,-0.131036125
0.73977806,-0.003687546
0.73977806,-0.003687546
0.73977806,0.123661032
0.64394868,0.123661032
0.64394868,0.123661032
0.5481193,0.25100961
0.5481193,0.378358188
0.45228992,0.505706766
0.45228992,0.633055344
0.356460539,0.633055344
0.356460539,0.760403923
0.164801779,0.760403923
-0.026856981,0.887752501
-0.026856981,1.015101079
-0.122686361,1.015101079
-0.218515741,1.142449657
-0.314345121,1.269798235
-0.410174501,1.269798235
-0.506003881,1.269798235
-0.506003881,1.142449657
-1.080980161,2.288586861
-1.560127061,3.180026908
-1.464297681,3.05267833
-1.464297681,2.925329752
-1.464297681,4.198815534
-1.464297681,5.726998472
-1.368468301,4.45351269
-1.368468301,3.05267833
-1.368468301,3.05267833
-1.272638921,2.925329752
-1.176809541,2.925329752
-0.985150781,2.925329752
-1.080980161,2.797981174
-1.080980161,2.797981174
-1.080980161,2.797981174
-1.176809541,2.670632596
-1.176809541,2.415935439
-1.272638921,2.033889705
0.356460539,0.25100961
8.310299082,-3.951493471
13.9642325,-5.989070722
9.747739782,-5.097630674
3.61465946,-3.187402001
-0.410174501,0.760403923
-1.751785821,3.05267833
-1.272638921,2.033889705
-0.793492021,0.633055344
-0.506003881,-0.258384703
-0.506003881,-0.767779016
-0.506003881,-0.895127594
-0.506003881,-0.767779016
-0.506003881,-0.640430437
-0.506003881,-0.513081859
-0.506003881,-0.385733281
-0.506003881,-0.385733281
-0.506003881,-0.258384703
-0.506003881,-0.131036125
-0.410174501,-0.003687546
-0.314345121,0.378358188
-0.218515741,0.633055344
-0.122686361,0.505706766
-0.026856981,0.378358188
0.068972399,0.25100961
0.068972399,0.123661032
0.164801779,-0.003687546
0.260631159,-0.131036125
0.164801779,-0.385733281
-0.026856981,-0.513081859
-0.026856981,-0.258384703
-0.122686361,0.123661032
-0.122686361,0.123661032
-0.122686361,0.123661032
-0.218515741,0.25100961
-0.218515741,0.25100961
-0.314345121,0.25100961
-0.314345121,0.25100961
-0.410174501,0.378358188
-0.506003881,0.378358188
-0.506003881,0.378358188
-0.506003881,0.505706766
-0.506003881,0.633055344
-0.506003881,0.633055344
-0.506003881,0.633055344
-0.506003881,0.760403923
-0.601833261,0.760403923
-0.601833261,0.887752501
-0.601833261,0.887752501
-0.601833261,0.887752501
-0.218515741,0.887752501
0.068972399,0.123661032
0.45228992,-1.022476172
0.64394868,-1.277173328
0.5481193,-1.022476172
0.45228992,-0.895127594
0.260631159,-0.640430437
0.164801779,-0.385733281
-0.026856981,-0.258384703
-0.122686361,-0.003687546
-0.218515741,0.123661032
-0.410174501,0.378358188
-0.410174501,0.378358188
-0.314345121,0.123661032
-0.218515741,-0.003687546
-0.122686361,-0.258384703
0.068972399,-0.385733281
0.164801779,-0.513081859
0.260631159,-0.640430437
0.45228992,-0.767779016
0.5481193,-0.895127594
0.64394868,-1.022476172
0.356460539,-1.022476172
-0.026856981,-0.767779016
-0.122686361,-0.640430437
-0.218515741,-0.513081859
-0.410174501,-0.258384703
-0.506003881,-0.131036125
-0.601833261,-0.003687546
-0.697662641,0.123661032
-0.889321401,0.25100961
-0.985150781,0.505706766
-1.080980161,0.505706766
-0.985150781,0.378358188
-0.889321401,0.25100961
-0.793492021,0.123661032
-0.697662641,-0.003687546
-0.601833261,-0.131036125
-0.506003881,-0.258384703
-0.410174501,-0.385733281
-0.314345121,-0.513081859
-0.218515741,-0.640430437
0.068972399,-1.022476172
0.164801779,-1.14982475
-0.026856981,-0.895127594
-0.122686361,-0.767779016
-0.314345121,-0.513081859
-0.410174501,-0.385733281
-0.601833261,-0.131036125
-0.697662641,-0.003687546
-0.889321401,0.25100961
-1.080980161,0.378358188
-0.985150781,0.25100961
-0.889321401,0.123661032
-0.793492021,-0.003687546
-0.793492021,-0.131036125
-0.697662641,-0.131036125
-0.697662641,-0.258384703
-0.601833261,-0.258384703
-0.506003881,-0.385733281
-0.506003881,-0.513081859
-0.410174501,-0.513081859
0.64394868,-1.786567641
2.9438538,-3.060053423
4.093806361,-3.31475058
4.093806361,-3.569447736
3.997976981,-3.696796314
3.997976981,-3.951493471
1.5064131,-1.913916219
-1.560127061,1.65184397
-2.518420861,2.925329752
-2.422591481,2.543284017
-2.039273961,2.161238283
-1.655956441,1.779192548
-1.080980161,1.142449657
-0.793492021,0.505706766
-0.697662641,0.378358188
-0.697662641,0.25100961
-0.697662641,0.123661032
-0.601833261,-0.003687546
-0.601833261,-0.131036125
-0.506003881,-0.258384703
-0.506003881,-0.513081859
-0.410174501,-0.640430437
-0.314345121,-0.640430437
-0.218515741,-0.640430437
-0.122686361,-0.640430437
-0.026856981,-0.767779016
0.068972399,-0.767779016
0.164801779,-0.895127594
0.260631159,-0.895127594
0.45228992,-0.895127594
0.5481193,-1.022476172
0.64394868,-1.022476172
0.5481193,-0.895127594
0.5481193,-0.767779016
0.5481193,-0.767779016
0.64394868,-0.895127594
0.64394868,-0.895127594
0.73977806,-0.895127594
0.73977806,-1.022476172
0.83560744,-1.022476172
0.83560744,-1.022476172
0.93143682,-1.14982475
0.64394868,-0.767779016
0.260631159,-0.258384703
0.068972399,-0.131036125
-0.026856981,-0.003687546
-0.122686361,0.25100961
-0.218515741,0.378358188
-0.410174501,0.505706766
-0.506003881,0.633055344
-0.601833261,1.142449657
-0.697662641,1.524495392
-0.697662641,1.397146814
-0.506003881,1.142449657
-0.601833261,1.015101079
-0.601833261,0.887752501
-0.601833261,0.760403923
-0.601833261,0.633055344
-0.697662641,0.505706766
-0.697662641,0.378358188
-0.697662641,0.123661032
-0.697662641,-0.003687546
-0.601833261,-0.131036125
-0.506003881,-0.131036125
-0.410174501,-0.131036125
-0.314345121,-0.258384703
-0.314345121,-0.258384703
-0.218515741,-0.258384703
-0.218515741,-0.258384703
-0.122686361,-0.385733281
-0.026856981,-0.640430437
-0.026856981,-0.767779016
-0.026856981,-0.767779016
0.068972399,-0.767779016
0.260631159,-0.767779016
0.356460539,-0.767779016
0.5481193,-0.767779016
0.73977806,-0.767779016
0.83560744,-0.767779016
1.0272662,-0.767779016
1.21892496,-0.640430437
1.31475434,-0.513081859
1.0272662,-0.385733281
0.73977806,-0.258384703
0.83560744,-0.131036125
0.93143682,-0.003687546
0.93143682,0.123661032
1.0272662,0.25100961
1.0272662,0.378358188
1.12309558,0.505706766
1.12309558,0.505706766
1.21892496,0.505706766
1.12309558,0.633055344
1.0272662,0.633055344
0.93143682,0.760403923
0.83560744,0.760403923
0.83560744,0.760403923
0.73977806,0.887752501
0.64394868,0.887752501
0.64394868,1.015101079
0.5481193,0.760403923
0.45228992,0.633055344
0.5481193,0.633055344
0.5481193,0.633055344
0.45228992,0.633055344
0.45228992,0.633055344
0.356460539,0.633055344
0.356460539,0.633055344
0.260631159,0.633055344
0.164801779,0.633055344
0.164801779,0.25100961
0.068972399,-0.003687546
0.260631159,-0.003687546
0.356460539,0.123661032
0.260631159,0.123661032
0.260631159,0.25100961
0.164801779,0.25100961
0.068972399,0.378358188
-0.026856981,0.378358188
-0.026856981,0.505706766
-0.122686361,0.25100961
-0.218515741,0.123661032
-0.026856981,0.123661032
0.164801779,-0.003687546
0.068972399,-0.003687546
0.068972399,-0.003687546
-0.026856981,-0.003687546
-0.122686361,-0.003687546
-0.218515741,-0.131036125
-0.314345121,-0.131036125
-0.410174501,-0.003687546
-0.506003881,0.505706766
-0.793492021,1.142449657
-0.697662641,1.906541126
-0.218515741,2.161238283
0.164801779,0.760403923
1.21892496,-1.277173328
2.65636566,-2.805356267
3.51883008,-3.187402001
3.03968318,-2.932704845
1.60224248,-2.041264798
0.068972399,-0.131036125
-0.697662641,0.887752501
-0.506003881,0.760403923
-0.314345121,0.505706766
-0.218515741,0.25100961
-0.026856981,0.123661032
0.164801779,-0.131036125
0.5481193,-0.640430437
0.73977806,-0.767779016
0.64394868,-0.640430437
0.5481193,-0.513081859
0.356460539,-0.385733281
0.260631159,-0.258384703
0.164801779,-0.131036125
-0.026856981,-0.003687546
-0.122686361,0.123661032
-0.314345121,0.633055344
-0.314345121,0.887752501
-0.026856981,0.505706766
0.73977806,-0.258384703
1.12309558,-0.767779016
1.12309558,-0.767779016
1.0272662,-0.767779016
1.0272662,-0.767779016
0.93143682,-0.640430437
0.83560744,-0.640430437
0.83560744,-0.640430437
0.73977806,-0.513081859
0.73977806,-0.513081859
0.356460539,-0.131036125
-0.410174501,1.015101079
-1.176809541,2.288586861
-1.272638921,2.415935439
-0.889321401,1.524495392
-0.026856981,0.25100961
0.5481193,-0.513081859
0.5481193,-0.513081859
0.64394868,-0.513081859
0.64394868,-0.513081859
0.73977806,-0.640430437
0.73977806,-0.640430437
0.73977806,-0.640430437
0.83560744,-0.640430437
0.83560744,-0.640430437
0.83560744,-0.513081859
0.64394868,-0.385733281
0.5481193,-0.258384703
0.356460539,-0.003687546
0.260631159,0.123661032
0.068972399,0.25100961
-0.026856981,0.378358188
-0.218515741,0.505706766
-0.314345121,0.760403923
-0.506003881,0.887752501
-0.793492021,1.269798235
-0.985150781,1.524495392
-0.985150781,1.524495392
-0.889321401,1.397146814
-0.889321401,1.397146814
-0.889321401,1.397146814
-0.793492021,1.397146814
-0.793492021,1.269798235
-0.697662641,1.269798235
-0.697662641,1.269798235
-0.601833261,1.142449657
-0.601833261,1.142449657
-0.601833261,1.142449657
-0.697662641,1.269798235
-0.697662641,1.269798235
-0.793492021,1.269798235
0.45228992,-0.131036125
1.41058372,-1.277173328
1.0272662,-0.895127594
0.73977806,-0.513081859
0.260631159,0.123661032
-0.122686361,0.633055344
-0.218515741,0.760403923
-0.218515741,0.760403923
-0.314345121,0.887752501
-0.314345121,0.887752501
-0.410174501,1.015101079
-0.506003881,1.142449657
-0.506003881,1.142449657
-0.601833261,1.269798235
-0.410174501,0.887752501
-0.218515741,0.633055344
-0.218515741,0.633055344
-0.218515741,0.633055344
-0.218515741,0.760403923
-0.218515741,0.760403923
-0.218515741,0.760403923
-0.218515741,0.760403923
-0.218515741,0.760403923
-0.314345121,0.887752501
-0.314345121,0.887752501
-0.218515741,0.760403923
-0.122686361,0.633055344
0.068972399,0.378358188
0.260631159,0.123661032
0.45228992,-0.003687546
0.5481193,-0.258384703
1.88973062,-1.531870485
2.75219504,-2.55065911
2.36887752,-2.295961954
1.88973062,-2.041264798
1.5064131,-1.786567641
1.21892496,-1.531870485
1.21892496,-1.277173328
1.12309558,-1.022476172
1.12309558,-0.767779016
1.0272662,-0.513081859
1.0272662,-0.513081859
0.93143682,-0.513081859
0.93143682,-0.513081859
0.93143682,-0.513081859
0.83560744,-0.513081859
0.73977806,-0.513081859
0.45228992,-0.513081859
0.164801779,-0.513081859
-0.026856981,-0.003687546
-0.601833261,0.633055344
-0.889321401,0.633055344
-0.889321401,0.760403923
-0.793492021,0.760403923
-0.793492021,0.887752501
-0.697662641,1.015101079
-0.697662641,1.015101079
-0.697662641,1.142449657
-0.601833261,1.142449657
-0.601833261,1.269798235
-0.026856981,1.015101079
0.64394868,0.633055344
0.83560744,0.123661032
0.93143682,-0.258384703
1.60224248,-1.022476172
1.60224248,-1.14982475
0.73977806,-0.131036125
0.356460539,0.378358188
0.356460539,0.378358188
0.356460539,0.378358188
0.356460539,0.25100961
0.356460539,0.25100961
0.356460539,0.25100961
0.356460539,0.25100961
0.356460539,0.123661032
0.356460539,0.123661032
0.45228992,-0.003687546
0.5481193,-0.003687546
0.5481193,-0.003687546
0.5481193,-0.003687546
0.45228992,-0.003687546
0.45228992,-0.003687546
0.45228992,-0.003687546
0.45228992,-0.003687546
0.45228992,-0.003687546
0.356460539,-0.003687546
0.164801779,0.123661032
0.068972399,0.378358188
0.068972399,0.378358188
0.068972399,0.378358188
0.068972399,0.378358188
0.068972399,0.505706766
0.068972399,0.505706766
0.068972399,0.505706766
0.068972399,0.505706766
0.164801779,0.505706766
0.068972399,0.633055344
-0.026856981,0.505706766
0.068972399,0.378358188
0.068972399,0.25100961
0.164801779,0.123661032
0.260631159,-0.003687546
0.356460539,-0.131036125
0.356460539,-0.258384703
0.45228992,-0.385733281
0.5481193,-0.513081859
0.45228992,-0.513081859
0.356460539,-0.385733281
0.356460539,-0.385733281
0.260631159,-0.258384703
0.164801779,-0.131036125
0.164801779,-0.131036125
0.068972399,-0.003687546
-0.026856981,0.123661032
-0.026856981,0.25100961
-0.122686361,0.25100961
-0.122686361,0.123661032
-0.026856981,-0.003687546
0.068972399,-0.003687546
0.164801779,-0.003687546
0.260631159,-0.003687546
0.45228992,-0.003687546
0.5481193,-0.003687546
1.0272662,-0.003687546
1.5064131,-0.003687546
1.5064131,-0.131036125
1.41058372,-0.003687546
1.41058372,-0.003687546
1.41058372,-0.258384703
1.41058372,-0.513081859
1.41058372,-0.640430437
1.41058372,-0.895127594
1.41058372,-1.022476172
1.21892496,-1.277173328
1.0272662,-1.531870485
1.12309558,-1.659219063
1.31475434,-1.531870485
1.41058372,-1.14982475
1.5064131,-1.14982475
1.69807186,-1.022476172
1.79390124,-0.895127594
1.98556,-0.895127594
2.08138938,-0.767779016
1.5064131,-0.640430437
0.83560744,0.25100961
0.73977806,0.887752501
0.73977806,0.505706766
0.64394868,0.25100961
0.64394868,-0.131036125
0.5481193,-0.895127594
0.5481193,-1.277173328
0.45228992,-0.895127594
0.45228992,-0.513081859
-0.314345121,0.760403923
-0.889321401,3.05267833
-0.697662641,3.180026908
-0.506003881,1.906541126
-0.314345121,1.269798235
0.260631159,0.25100961
0.5481193,-0.385733281
0.45228992,-0.131036125
0.260631159,-0.003687546
0.068972399,0.123661032
-0.122686361,0.25100961
-0.314345121,0.378358188
-0.506003881,0.633055344
-0.793492021,1.142449657
-0.697662641,1.142449657
-0.026856981,-0.003687546
0.356460539,-0.513081859
0.068972399,-0.258384703
-0.218515741,-0.003687546
-0.985150781,1.142449657
-1.368468301,2.033889705
-1.272638921,1.906541126
-1.176809541,1.65184397
-0.985150781,1.524495392
-0.889321401,1.269798235
-0.793492021,1.142449657
-0.601833261,0.887752501
-0.506003881,0.760403923
0.068972399,-0.003687546
0.356460539,-0.258384703
-0.218515741,0.505706766
-0.985150781,1.779192548
-1.464297681,3.689421221
-1.368468301,4.071466956
-1.272638921,2.925329752
-1.176809541,2.415935439
-1.080980161,2.161238283
-0.985150781,1.906541126
-0.889321401,1.65184397
0.260631159,-0.131036125
0.83560744,-1.14982475
0.068972399,-0.131036125
-0.218515741,0.25100961
-0.122686361,0.123661032
-0.026856981,-0.003687546
-0.026856981,-0.131036125
0.068972399,-0.258384703
0.164801779,-0.385733281
1.21892496,-1.404521907
1.98556,-2.295961954
1.79390124,-2.295961954
1.69807186,-2.168613376
1.5064131,-2.041264798
1.41058372,-1.913916219
1.21892496,-1.913916219
1.0272662,-1.786567641
0.93143682,-1.659219063
0.73977806,-1.531870485
0.5481193,-1.404521907
0.260631159,-1.022476172
-0.026856981,-0.513081859
-0.314345121,-0.003687546
-0.601833261,0.378358188
-0.889321401,1.015101079
-1.080980161,1.142449657
-1.080980161,1.142449657
